,epoch,mean_update_displacement,mean_update_magnitude,mean_updater_loss,mean_encoder_classifier_loss
0,1,0.006676655728369951,0.07944149523973465,0.47064340114593506,2.303128242492676
1,1,-0.00045155076077207923,0.07715148478746414,0.4618671238422394,2.287656545639038
2,1,-0.007360600866377354,0.07564975321292877,0.4581376016139984,2.31561279296875
3,1,-0.014206832274794579,0.074998639523983,0.44911840558052063,2.2923130989074707
4,1,-0.020846089348196983,0.07508417963981628,0.4429677724838257,2.314929246902466
5,1,-0.027438577264547348,0.0757780373096466,0.43663543462753296,2.3096916675567627
6,1,-0.03397202119231224,0.07693341374397278,0.43061721324920654,2.301943778991699
7,1,-0.04042719677090645,0.0786643847823143,0.42515242099761963,2.2932889461517334
8,1,-0.046760495752096176,0.0810856968164444,0.41762015223503113,2.303030252456665
9,1,-0.05307775363326073,0.08388910442590714,0.4130097031593323,2.3003389835357666
10,1,-0.0593913309276104,0.08702285587787628,0.40540802478790283,2.3110976219177246
11,1,-0.06564737856388092,0.09038394689559937,0.40143030881881714,2.299787998199463
12,1,-0.07196204364299774,0.09411956369876862,0.39562931656837463,2.294022798538208
13,1,-0.07825292646884918,0.0982414036989212,0.3912593722343445,2.3117966651916504
14,1,-0.08450353145599365,0.10257487744092941,0.3870316743850708,2.301515579223633
15,1,-0.09081891179084778,0.10712730139493942,0.382670134305954,2.293896436691284
16,1,-0.09717133641242981,0.11189008504152298,0.37334156036376953,2.289632797241211
17,1,-0.10343331843614578,0.11677617579698563,0.3715657591819763,2.301044225692749
18,1,-0.1097656637430191,0.1219048872590065,0.36612945795059204,2.3064286708831787
19,1,-0.11614616215229034,0.127167746424675,0.3604784309864044,2.310035228729248
20,1,-0.12253635376691818,0.13264276087284088,0.3602687418460846,2.3017446994781494
21,1,-0.1289607137441635,0.13818281888961792,0.34675097465515137,2.2855591773986816
22,1,-0.13523811101913452,0.14368662238121033,0.3470730185508728,2.3070967197418213
23,1,-0.14162999391555786,0.14931973814964294,0.34032201766967773,2.302436113357544
24,1,-0.1479460895061493,0.15491878986358643,0.33778494596481323,2.311479091644287
25,1,-0.15435563027858734,0.16076523065567017,0.33202990889549255,2.294778347015381
26,1,-0.16071383655071259,0.16656692326068878,0.32781073451042175,2.3001763820648193
27,1,-0.16691584885120392,0.17228640615940094,0.3246169090270996,2.292640209197998
28,1,-0.1733769178390503,0.17843501269817352,0.3208472430706024,2.3050363063812256
29,1,-0.17965461313724518,0.18438982963562012,0.31599119305610657,2.2902557849884033
30,1,-0.18588273227214813,0.1903628557920456,0.31233471632003784,2.2984843254089355
31,1,-0.1920742392539978,0.19626398384571075,0.3075602352619171,2.3082804679870605
32,1,-0.19816207885742188,0.2020668238401413,0.3037447929382324,2.2928519248962402
33,1,-0.20418420433998108,0.20779837667942047,0.3026059567928314,2.2894227504730225
