Iteration, Displacement, Magnitude
91, 1.1065036058425903, 1.2238543033599854
92, 1.1166812181472778, 1.234700322151184
93, 1.1267699003219604, 1.2454556226730347
94, 1.1367684602737427, 1.2561190128326416
95, 1.146675944328308, 1.2666891813278198
96, 1.1564916372299194, 1.2771656513214111
97, 1.1662148237228394, 1.2875475883483887
98, 1.1758449077606201, 1.297833800315857
99, 1.1853811740875244, 1.3080241680145264
100, 1.1948233842849731, 1.3181179761886597
101, 1.204171061515808, 1.328114628791809
102, 1.2134240865707397, 1.3380138874053955
103, 1.2225821018218994, 1.3478156328201294
104, 1.2316449880599976, 1.357521891593933
105, 1.2406131029129028, 1.367132544517517
106, 1.249485969543457, 1.3766454458236694
107, 1.2582640647888184, 1.386060118675232
108, 1.2669475078582764, 1.395377516746521
109, 1.2755365371704102, 1.4045968055725098
110, 1.284031629562378, 1.4137194156646729
111, 1.2924331426620483, 1.4227449893951416
112, 1.3007415533065796, 1.4316738843917847
113, 1.3089573383331299, 1.4405068159103394
114, 1.3170809745788574, 1.4492443799972534
115, 1.3251131772994995, 1.4578869342803955
116, 1.333054780960083, 1.466435194015503
117, 1.3409061431884766, 1.4748897552490234
118, 1.3486682176589966, 1.4832515716552734
119, 1.35634183883667, 1.4915224313735962
120, 1.3639277219772339, 1.4997048377990723
121, 1.3714268207550049, 1.507796287536621
122, 1.3788398504257202, 1.5157983303070068
123, 1.3861677646636963, 1.5237112045288086
124, 1.3934115171432495, 1.53153657913208
125, 1.4005721807479858, 1.5392826795578003
126, 1.407650113105774, 1.546953558921814
127, 1.4146469831466675, 1.5545392036437988
128, 1.421563744544983, 1.5620405673980713
129, 1.4284008741378784, 1.5694586038589478
130, 1.4351595640182495, 1.5767943859100342
131, 1.4418411254882812, 1.5840487480163574
132, 1.448446273803711, 1.5912309885025024
133, 1.454975962638855, 1.5983364582061768
134, 1.4614315032958984, 1.6053632497787476
135, 1.4678138494491577, 1.612313151359558
136, 1.4741235971450806, 1.619186520576477
137, 1.4803625345230103, 1.625985026359558
138, 1.4865307807922363, 1.6327091455459595
139, 1.4926300048828125, 1.6393601894378662
140, 1.4986608028411865, 1.6459393501281738
141, 1.504624605178833, 1.65244722366333
142, 1.5105217695236206, 1.6588850021362305
143, 1.5163540840148926, 1.6652538776397705
144, 1.5221219062805176, 1.6715542078018188
145, 1.527826189994812, 1.6777878999710083
146, 1.533468246459961, 1.6839555501937866
