Iteration, Displacement, Magnitude
127, -0.27823376655578613, 0.29094749689102173
128, -0.2800047695636749, 0.2927590310573578
129, -0.2817706763744354, 0.29456523060798645
130, -0.2835314869880676, 0.29636627435684204
131, -0.2852872312068939, 0.2981635332107544
132, -0.2870379686355591, 0.2999589145183563
133, -0.2887836694717407, 0.30175161361694336
134, -0.2905244529247284, 0.3035411238670349
135, -0.2922602593898773, 0.30532559752464294
136, -0.29399117827415466, 0.30710506439208984
137, -0.2957172095775604, 0.3088795840740204
138, -0.2974384129047394, 0.31064918637275696
139, -0.29915475845336914, 0.31241387128829956
140, -0.30086636543273926, 0.31417372822761536
141, -0.30257317423820496, 0.31592875719070435
142, -0.304275244474411, 0.3176790475845337
143, -0.3059726357460022, 0.319424569606781
144, -0.3076653480529785, 0.32116538286209106
145, -0.30935341119766235, 0.32290151715278625
